ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A1_061_Line_Y_1km,MOD11A1_061_Sample_X_1km,MOD11A1_061_Clear_day_cov,MOD11A1_061_Clear_night_cov,MOD11A1_061_Day_view_angl,MOD11A1_061_Day_view_time,MOD11A1_061_Emis_31,MOD11A1_061_Emis_32,MOD11A1_061_LST_Day_1km,MOD11A1_061_LST_Night_1km,MOD11A1_061_Night_view_angl,MOD11A1_061_Night_view_time,MOD11A1_061_QC_Day,MOD11A1_061_QC_Night,MOD11A1_061_QC_Day_bitmask,MOD11A1_061_QC_Day_MODLAND,MOD11A1_061_QC_Day_MODLAND_Description,MOD11A1_061_QC_Day_Data_Quality_flag,MOD11A1_061_QC_Day_Data_Quality_flag_Description,MOD11A1_061_QC_Day_Emis_Error_flag,MOD11A1_061_QC_Day_Emis_Error_flag_Description,MOD11A1_061_QC_Day_LST_Error_Flag,MOD11A1_061_QC_Day_LST_Error_Flag_Description,MOD11A1_061_QC_Night_bitmask,MOD11A1_061_QC_Night_MODLAND,MOD11A1_061_QC_Night_MODLAND_Description,MOD11A1_061_QC_Night_Data_Quality_flag,MOD11A1_061_QC_Night_Data_Quality_flag_Description,MOD11A1_061_QC_Night_Emis_Error_flag,MOD11A1_061_QC_Night_Emis_Error_flag_Description,MOD11A1_061_QC_Night_LST_Error_Flag,MOD11A1_061_QC_Night_LST_Error_Flag_Description
Santa Agueda,27.25,-112.35,2011-09-25,h08v06,330,14,1.0,2.0,14.0,10.9000006,0.972,0.9760001,318.6199951,304.3999939,54.0,22.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-09-26,h08v06,330,14,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,302.1399841,-41.0,21.8999996,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-09-27,h08v06,330,14,0.998,1.0580001,-13.0,10.6999998,0.972,0.9760001,316.0599976,300.3999939,40.0,22.6000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-09-28,h08v06,330,14,0.0,1.248,255.0,255.0,0.972,0.9760001,0.0,299.9400024,-55.0,21.6000004,2,81,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-09-29,h08v06,330,14,1.0,1.5380001,-36.0,10.5,0.972,0.9760001,318.0799866,300.8999939,19.0,22.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-09-30,h08v06,330,14,2.0,2.0,44.0,11.1999998,0.974,0.978,316.1399841,301.6799927,-64.0,21.3999996,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-01,h08v06,330,14,1.9675001,1.0,-52.0,10.3000002,0.972,0.9760001,318.539978,302.7200012,-7.0,22.2000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-02,h08v06,330,14,1.0,1.0,26.0,11.0,0.972,0.9760001,317.2399902,301.5,60.0,22.8999996,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-10-03,h08v06,330,14,1.0,1.0,-63.0,10.1000004,0.972,0.9760001,317.039978,302.4400024,-31.0,22.0,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-04,h08v06,330,14,0.992,2.0,1.0,10.8000002,0.972,0.9760001,317.019989,301.2799988,48.0,22.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-05,h08v06,330,14,2.0,2.0,62.0,11.5,0.972,0.9760001,310.1799927,297.6600037,-48.0,21.7000008,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-06,h08v06,330,14,0.9975001,1.9980001,-25.0,10.6000004,0.972,0.9760001,312.4400024,295.2799988,31.0,22.5,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-07,h08v06,330,14,1.0,1.9555001,51.0,11.3000002,0.972,0.9760001,307.0599976,294.9599915,-60.0,21.6000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-08,h08v06,330,14,1.9015001,1.0,-44.0,10.4000006,0.972,0.9760001,309.9400024,293.9799805,6.0,22.3000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-09,h08v06,330,14,1.983,1.9985001,36.0,11.1000004,0.972,0.9760001,309.6799927,292.8599854,64.0,23.0,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-10-10,h08v06,330,14,2.0,0.989,-58.0,10.1999998,0.972,0.9760001,312.2999878,294.3599854,-20.0,22.0,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-11,h08v06,330,14,0.988,1.1895001,14.0,10.9000006,0.972,0.9760001,312.3200073,294.8200073,55.0,22.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-12,h08v06,330,14,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,295.8200073,-41.0,21.8999996,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-13,h08v06,330,14,0.9865,1.0,-12.0,10.6999998,0.972,0.9760001,316.9400024,299.2200012,40.0,22.6000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-14,h08v06,330,14,2.0,2.0,57.0,11.4000006,0.972,0.9760001,314.4400024,299.3399963,-55.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-15,h08v06,330,14,1.0,1.0,-35.0,10.5,0.972,0.9760001,317.2399902,301.1000061,19.0,22.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-16,h08v06,330,14,0.964,1.983,45.0,11.1999998,0.974,0.978,316.8200073,300.0400085,-64.0,21.3999996,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-10-17,h08v06,330,14,2.0,0.9810001,-52.0,10.3000002,0.972,0.9760001,317.3999939,301.539978,-7.0,22.2000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-18,h08v06,330,14,1.7930001,1.9810001,26.0,11.0,0.972,0.9760001,317.1399841,300.3200073,60.0,22.8999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-19,h08v06,330,14,2.0,1.0,-62.0,10.1000004,0.972,0.9760001,316.5599976,300.539978,-31.0,22.0,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-20,h08v06,330,14,1.0,1.0,1.0,10.8000002,0.972,0.9760001,313.7599792,299.9400024,48.0,22.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-21,h08v06,330,14,1.9755001,0.983,62.0,11.5,0.972,0.9760001,308.0,298.2799988,-48.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-22,h08v06,330,14,1.0,0.9975001,-25.0,10.6000004,0.972,0.9760001,311.7200012,296.1199951,31.0,22.5,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-23,h08v06,330,14,2.0,1.9915001,52.0,11.3000002,0.972,0.9760001,310.4199829,296.8399963,-60.0,21.6000004,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-24,h08v06,330,14,1.0,1.0,-44.0,10.4000006,0.972,0.9760001,313.8200073,298.5599976,7.0,22.3000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-25,h08v06,330,14,0.0,0.409,255.0,255.0,0.974,0.978,0.0,297.8599854,64.0,23.0,2,145,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Santa Agueda,27.25,-112.35,2011-10-26,h08v06,330,14,1.9810001,0.992,-58.0,10.1999998,0.972,0.9760001,309.7599792,297.9799805,-19.0,22.0,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-10-27,h08v06,330,14,1.0,1.6025001,14.0,10.9000006,0.972,0.9760001,306.8800049,292.3200073,55.0,22.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-28,h08v06,330,14,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,292.1600037,-40.0,21.8999996,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-29,h08v06,330,14,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,292.5599976,40.0,22.6000004,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-30,h08v06,330,14,2.0,1.9970001,57.0,11.4000006,0.972,0.9760001,308.8399963,292.4199829,-55.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-10-31,h08v06,330,14,1.6595001,1.0,-35.0,10.5,0.972,0.9760001,311.7399902,293.6399841,20.0,22.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-01,h08v06,330,14,1.0,2.0,45.0,11.1999998,0.974,0.978,309.8399963,294.9199829,-64.0,21.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-02,h08v06,330,14,2.0,0.0,-52.0,10.3000002,0.972,0.9760001,310.1999817,0.0,255.0,255.0,17,2,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-03,h08v06,330,14,1.0,2.0,26.0,11.0,0.972,0.9760001,307.1399841,290.8200073,60.0,22.8999996,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-11-04,h08v06,330,14,0.0,0.9925001,255.0,255.0,0.972,0.9760001,0.0,292.2200012,-31.0,22.0,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-05,h08v06,330,14,1.0,1.0,1.0,10.8000002,0.972,0.9760001,302.8399963,289.019989,48.0,22.7000008,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-11-06,h08v06,330,14,2.0,1.9820001,62.0,11.5,0.972,0.9760001,300.4199829,289.3800049,-48.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-07,h08v06,330,14,1.0,0.9915,-25.0,10.6000004,0.972,0.9760001,303.6999817,288.8800049,31.0,22.5,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-08,h08v06,330,14,1.0,2.0,51.0,11.3000002,0.972,0.9760001,300.9400024,287.1799927,-60.0,21.6000004,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Santa Agueda,27.25,-112.35,2011-11-09,h08v06,330,14,1.0,0.98,-44.0,10.4000006,0.972,0.9760001,303.7200012,287.6399841,7.0,22.3000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-10,h08v06,330,14,1.0,1.6405001,36.0,11.1000004,0.972,0.9760001,302.4400024,288.0799866,64.0,23.0,81,145,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Santa Agueda,27.25,-112.35,2011-11-11,h08v06,330,14,2.0,0.0,-58.0,10.1999998,0.972,0.9760001,304.8599854,0.0,255.0,255.0,81,2,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-12,h08v06,330,14,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-13,h08v06,330,14,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-14,h08v06,330,14,1.0,0.0,-13.0,10.6999998,0.972,0.9760001,299.1999817,0.0,255.0,255.0,81,2,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-15,h08v06,330,14,1.9805001,1.9975001,57.0,11.4000006,0.972,0.9760001,301.3399963,288.2999878,-55.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-16,h08v06,330,14,2.0,1.2155001,-36.0,10.5,0.972,0.9760001,302.3599854,290.0599976,19.0,22.3999996,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-17,h08v06,330,14,1.0,2.0,44.0,11.1999998,0.974,0.978,302.9400024,288.5,-64.0,21.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-18,h08v06,330,14,1.9920001,0.9745001,-52.0,10.3000002,0.972,0.9760001,305.3200073,289.9400024,-7.0,22.2000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Santa Agueda,27.25,-112.35,2011-11-19,h08v06,330,14,0.0,1.7505001,255.0,255.0,0.972,0.9760001,0.0,287.519989,60.0,22.8999996,2,81,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
